LeadID,LeadCreatedDateKey,CampaignID,City,LeadScore,Status,QualifiedFlag,KycDoneFlag,AccountOpenedFlag,ConvertedInvestorID,FirstInvestmentDateKey
L0001217,20241120,CMP0017,Windsor,89,Account Opened,1,1,1,,
L0001218,20241113,CMP0009,Hamilton,39,New,0,0,0,,
L0001219,20240309,CMP0017,Hamilton,22,New,0,0,0,,
L0001220,20240905,CMP0005,Toronto,84,Invested,1,1,1,INV000154,20240915
L0001221,20240201,CMP0013,Mississauga,86,Invested,1,1,1,INV000155,20240203
L0001222,20240904,CMP0008,Ottawa,94,Qualified,1,0,0,,
L0001223,20240505,CMP0005,Hamilton,32,New,0,0,0,,
L0001224,20240613,CMP0005,Vaughan,74,Qualified,1,0,0,,
L0001225,20240919,CMP0008,Ottawa,74,Account Opened,1,1,1,,
L0001226,20240604,CMP0007,Mississauga,81,Account Opened,1,1,1,,
L0001227,20241022,CMP0004,Mississauga,82,Account Opened,1,1,1,,
L0001228,20240714,CMP0007,Toronto,95,Account Opened,1,1,1,,
L0001229,20241231,CMP0003,Toronto,52,New,0,0,0,,
L0001230,20240821,CMP0018,Mississauga,16,New,0,0,0,,
L0001231,20240418,CMP0007,Markham,27,Lost,0,0,0,,
L0001232,20241010,CMP0002,Brampton,89,KYC Done,1,1,0,,
L0001233,20240529,CMP0011,Vaughan,86,Qualified,1,0,0,,
L0001234,20240714,CMP0016,Kitchener,10,New,0,0,0,,
L0001235,20240220,CMP0007,Toronto,43,New,0,0,0,,
L0001236,20240213,CMP0016,London,32,New,0,0,0,,
L0001237,20240729,CMP0011,Toronto,38,New,0,0,0,,
L0001238,20240309,CMP0014,Toronto,67,KYC Done,1,1,0,,
L0001239,20241231,CMP0006,Mississauga,55,New,0,0,0,,
L0001240,20241109,CMP0001,Toronto,53,Account Opened,1,1,1,,
L0001241,20240913,CMP0007,Hamilton,49,New,0,0,0,,
L0001242,20240925,CMP0017,London,67,Account Opened,1,1,1,,
L0001243,20240805,CMP0015,Hamilton,71,Invested,1,1,1,INV000156,20240902
L0001244,20240123,CMP0015,Ottawa,13,New,0,0,0,,
L0001245,20240523,CMP0016,Markham,22,Lost,0,0,0,,
L0001246,20240630,CMP0007,Markham,40,New,0,0,0,,
L0001247,20241130,CMP0006,Vaughan,49,New,0,0,0,,
L0001248,20240321,CMP0017,London,99,Qualified,1,0,0,,
L0001249,20240630,CMP0011,Brampton,90,Qualified,1,0,0,,
L0001250,20240505,CMP0006,Ottawa,68,Qualified,1,0,0,,
L0001251,20240219,CMP0006,Ottawa,13,New,0,0,0,,
L0001252,20240207,CMP0016,Toronto,19,New,0,0,0,,
L0001253,20240513,CMP0001,Markham,51,Lost,1,0,0,,
L0001254,20240131,CMP0002,Kitchener,62,Account Opened,1,1,1,,
L0001255,20240125,CMP0014,Windsor,69,Account Opened,1,1,1,,
L0001256,20240508,CMP0001,Mississauga,22,New,0,0,0,,
L0001257,20240314,CMP0004,Toronto,89,Lost,1,1,1,,
L0001258,20240722,CMP0018,Toronto,54,New,0,0,0,,
L0001259,20240107,CMP0008,Markham,63,KYC Done,1,1,0,,
L0001260,20240420,CMP0014,Hamilton,13,New,0,0,0,,
L0001261,20240614,CMP0009,London,84,Account Opened,1,1,1,,
L0001262,20241218,CMP0002,Kitchener,58,Account Opened,1,1,1,,
L0001263,20240820,CMP0004,Mississauga,30,New,0,0,0,,
L0001264,20241118,CMP0014,Brampton,38,New,0,0,0,,
L0001265,20240505,CMP0002,Markham,41,Lost,0,0,0,,
L0001266,20240613,CMP0011,Mississauga,12,New,0,0,0,,
L0001267,20240602,CMP0007,Ottawa,94,Account Opened,1,1,1,,
L0001268,20241120,CMP0007,Ottawa,82,Account Opened,1,1,1,,
L0001269,20241217,CMP0018,Hamilton,89,Account Opened,1,1,1,,
L0001270,20241218,CMP0011,Windsor,41,New,0,0,0,,
L0001271,20241002,CMP0012,Toronto,60,KYC Done,1,1,0,,
L0001272,20240703,CMP0007,Ottawa,51,Account Opened,1,1,1,,
L0001273,20240716,CMP0007,Kitchener,52,Qualified,1,0,0,,
L0001274,20241224,CMP0013,Brampton,63,Account Opened,1,1,1,,
L0001275,20240414,CMP0001,London,50,New,0,0,0,,
L0001276,20240506,CMP0005,Kitchener,79,Lost,1,1,0,,
L0001277,20241124,CMP0011,Mississauga,15,New,0,0,0,,
L0001278,20240521,CMP0012,Toronto,27,New,0,0,0,,
L0001279,20240327,CMP0002,Toronto,90,KYC Done,1,1,0,,
L0001280,20240724,CMP0015,Toronto,89,Account Opened,1,1,1,,
L0001281,20240429,CMP0010,Brampton,83,KYC Done,1,1,0,,
L0001282,20241122,CMP0005,Toronto,43,New,0,0,0,,
L0001283,20241128,CMP0014,Brampton,51,New,0,0,0,,
L0001284,20240421,CMP0018,London,12,New,0,0,0,,
L0001285,20240712,CMP0008,Mississauga,35,New,0,0,0,,
L0001286,20241226,CMP0006,Ottawa,75,KYC Done,1,1,0,,
L0001287,20240928,CMP0006,Toronto,40,New,0,0,0,,
L0001288,20240319,CMP0011,London,53,Invested,1,1,1,INV000157,20240502
L0001289,20240804,CMP0001,Mississauga,21,New,0,0,0,,
L0001290,20240814,CMP0009,Toronto,54,KYC Done,1,1,0,,
L0001291,20240827,CMP0001,Kitchener,74,Account Opened,1,1,1,,
L0001292,20240110,CMP0001,Markham,61,Qualified,1,0,0,,
L0001293,20240419,CMP0008,Hamilton,60,Lost,1,0,0,,
L0001294,20241108,CMP0014,London,92,Qualified,1,0,0,,
L0001295,20240329,CMP0016,Brampton,31,New,0,0,0,,
L0001296,20240419,CMP0002,Mississauga,36,New,0,0,0,,
L0001297,20240428,CMP0005,Ottawa,66,Invested,1,1,1,INV000158,20240516
L0001298,20240305,CMP0008,Markham,53,Qualified,1,0,0,,
L0001299,20240226,CMP0011,Windsor,98,Account Opened,1,1,1,,
L0001300,20240507,CMP0018,Hamilton,15,New,0,0,0,,
L0001301,20241115,CMP0013,Brampton,21,New,0,0,0,,
L0001302,20240101,CMP0010,London,40,New,0,0,0,,
L0001303,20240413,CMP0002,London,51,Invested,1,1,1,INV000159,20240421
L0001304,20240123,CMP0002,Mississauga,90,Account Opened,1,1,1,,
L0001305,20240724,CMP0003,Brampton,54,Lost,1,1,0,,
L0001306,20240401,CMP0012,Toronto,49,New,0,0,0,,
L0001307,20241016,CMP0006,Brampton,25,New,0,0,0,,
L0001308,20240802,CMP0005,Markham,49,New,0,0,0,,
L0001309,20241013,CMP0013,Mississauga,57,New,0,0,0,,
L0001310,20240820,CMP0015,Hamilton,62,Qualified,1,0,0,,
L0001311,20240609,CMP0008,Mississauga,64,Account Opened,1,1,1,,
L0001312,20241111,CMP0016,Toronto,48,New,0,0,0,,
L0001313,20240623,CMP0014,London,24,Lost,0,0,0,,
L0001314,20241213,CMP0013,Hamilton,23,New,0,0,0,,
L0001315,20241230,CMP0016,Markham,23,New,0,0,0,,
L0001316,20240803,CMP0004,Hamilton,65,Account Opened,1,1,1,,
L0001317,20240903,CMP0014,Markham,87,Account Opened,1,1,1,,
L0001318,20240403,CMP0018,Toronto,89,KYC Done,1,1,0,,
L0001319,20241025,CMP0018,Hamilton,38,New,0,0,0,,
L0001320,20240902,CMP0011,Brampton,17,Lost,0,0,0,,
L0001321,20241126,CMP0014,London,66,Qualified,1,0,0,,
L0001322,20240407,CMP0016,Hamilton,13,New,0,0,0,,
L0001323,20241015,CMP0016,Toronto,66,Invested,1,1,1,INV000160,20241111
L0001324,20240621,CMP0017,Ottawa,44,Lost,0,0,0,,
L0001325,20240308,CMP0015,London,85,Lost,1,0,0,,
L0001326,20240303,CMP0007,Mississauga,66,Qualified,1,0,0,,
L0001327,20240724,CMP0014,Hamilton,76,Account Opened,1,1,1,,
L0001328,20240426,CMP0008,Vaughan,46,New,0,0,0,,
L0001329,20240207,CMP0015,Toronto,85,Invested,1,1,1,INV000161,20240219
L0001330,20240605,CMP0015,Ottawa,57,KYC Done,1,1,0,,
L0001331,20240826,CMP0017,Vaughan,66,Account Opened,1,1,1,,
L0001332,20240426,CMP0011,Toronto,42,New,0,0,0,,
L0001333,20241215,CMP0009,Mississauga,50,Account Opened,1,1,1,,
L0001334,20241012,CMP0003,Hamilton,85,Lost,1,0,0,,
L0001335,20240706,CMP0012,Hamilton,45,New,0,0,0,,
L0001336,20241208,CMP0011,Markham,11,New,0,0,0,,
L0001337,20240607,CMP0010,Hamilton,44,New,0,0,0,,
L0001338,20240221,CMP0013,Ottawa,45,Qualified,1,0,0,,
L0001339,20240114,CMP0016,Ottawa,47,New,0,0,0,,
L0001340,20241209,CMP0003,Toronto,16,New,0,0,0,,
L0001341,20241217,CMP0008,Hamilton,21,New,0,0,0,,
L0001342,20240927,CMP0014,Toronto,39,New,0,0,0,,
L0001343,20240207,CMP0015,Windsor,48,Lost,0,0,0,,
L0001344,20240417,CMP0015,Toronto,12,New,0,0,0,,
L0001345,20240116,CMP0015,Toronto,45,Lost,0,0,0,,
L0001346,20240119,CMP0016,Markham,38,New,0,0,0,,
L0001347,20240331,CMP0018,Toronto,13,New,0,0,0,,
L0001348,20240728,CMP0011,Brampton,32,New,0,0,0,,
L0001349,20240124,CMP0005,Kitchener,34,New,0,0,0,,
L0001350,20241226,CMP0011,Markham,22,New,0,0,0,,
L0001351,20240615,CMP0013,Mississauga,77,Account Opened,1,1,1,,
L0001352,20240406,CMP0002,Mississauga,16,New,0,0,0,,
L0001353,20240707,CMP0014,Hamilton,62,Lost,1,1,0,,
L0001354,20241016,CMP0010,Ottawa,69,Account Opened,1,1,1,,
L0001355,20240424,CMP0017,Toronto,82,Lost,1,1,1,,
L0001356,20240118,CMP0004,Toronto,59,KYC Done,1,1,0,,
L0001357,20240119,CMP0017,Markham,58,Lost,1,0,0,,
L0001358,20241107,CMP0009,Brampton,78,Account Opened,1,1,1,,
L0001359,20240210,CMP0011,Markham,86,Account Opened,1,1,1,,
L0001360,20240820,CMP0012,Toronto,28,New,0,0,0,,
L0001361,20240520,CMP0011,Hamilton,81,Account Opened,1,1,1,,
L0001362,20241011,CMP0017,Ottawa,51,Account Opened,1,1,1,,
L0001363,20240123,CMP0004,Mississauga,18,New,0,0,0,,
L0001364,20241124,CMP0014,Hamilton,65,Account Opened,1,1,1,,
L0001365,20240912,CMP0018,Toronto,97,Invested,1,1,1,INV000162,20240927
L0001366,20240613,CMP0004,Vaughan,22,New,0,0,0,,
L0001367,20240316,CMP0005,London,11,New,0,0,0,,
L0001368,20241223,CMP0009,Mississauga,92,Lost,1,0,0,,
L0001369,20240420,CMP0014,Hamilton,63,Qualified,1,0,0,,
L0001370,20240628,CMP0018,Kitchener,29,Lost,0,0,0,,
L0001371,20240524,CMP0015,Brampton,81,Invested,1,1,1,INV000163,20240623
L0001372,20240325,CMP0015,Brampton,45,New,0,0,0,,
L0001373,20240601,CMP0008,Markham,39,New,0,0,0,,
L0001374,20240225,CMP0012,Toronto,36,New,0,0,0,,
L0001375,20240101,CMP0004,London,63,Invested,1,1,1,INV000164,20240125
L0001376,20240416,CMP0009,Toronto,22,New,0,0,0,,
L0001377,20240211,CMP0004,London,42,New,0,0,0,,
L0001378,20240531,CMP0001,Brampton,37,New,0,0,0,,
L0001379,20241111,CMP0016,Toronto,15,Lost,0,0,0,,
L0001380,20240229,CMP0015,Vaughan,78,Account Opened,1,1,1,,
L0001381,20240101,CMP0010,Ottawa,10,New,0,0,0,,
L0001382,20240210,CMP0001,Mississauga,96,KYC Done,1,1,0,,
L0001383,20240704,CMP0002,London,18,New,0,0,0,,
L0001384,20240410,CMP0003,Ottawa,42,New,0,0,0,,
L0001385,20240628,CMP0013,Toronto,18,New,0,0,0,,
L0001386,20240111,CMP0004,Hamilton,43,New,0,0,0,,
L0001387,20240501,CMP0005,Windsor,64,Invested,1,1,1,INV000165,20240502
L0001388,20240530,CMP0016,Mississauga,17,New,0,0,0,,
L0001389,20240606,CMP0016,Vaughan,57,New,0,0,0,,
L0001390,20240720,CMP0014,Hamilton,79,Qualified,1,0,0,,
L0001391,20241012,CMP0006,Toronto,50,New,0,0,0,,
L0001392,20240620,CMP0011,London,20,New,0,0,0,,
L0001393,20241103,CMP0004,Ottawa,72,Qualified,1,0,0,,
L0001394,20240712,CMP0016,Markham,26,New,0,0,0,,
L0001395,20240405,CMP0002,Hamilton,11,New,0,0,0,,
L0001396,20240324,CMP0014,Toronto,49,New,0,0,0,,
L0001397,20240428,CMP0010,Toronto,34,New,0,0,0,,
L0001398,20240806,CMP0014,Brampton,12,New,0,0,0,,
L0001399,20240329,CMP0009,Ottawa,79,KYC Done,1,1,0,,
L0001400,20241130,CMP0003,Kitchener,63,Invested,1,1,1,INV000166,20241202
L0001401,20240624,CMP0014,Markham,91,Invested,1,1,1,INV000167,20240805
L0001402,20241111,CMP0012,Markham,53,Lost,0,0,0,,
L0001403,20240907,CMP0009,Ottawa,49,New,0,0,0,,
L0001404,20240502,CMP0007,Toronto,85,Qualified,1,0,0,,
L0001405,20240324,CMP0007,London,17,New,0,0,0,,
L0001406,20240929,CMP0009,Toronto,42,Lost,0,0,0,,
L0001407,20240501,CMP0005,Toronto,81,Invested,1,1,1,INV000168,20240518
L0001408,20240331,CMP0006,Mississauga,36,Lost,0,0,0,,
L0001409,20241206,CMP0006,Kitchener,89,Invested,1,1,1,INV000169,20241231
L0001410,20240625,CMP0001,London,35,New,0,0,0,,
L0001411,20240118,CMP0017,Toronto,47,Invested,1,1,1,INV000170,20240126
L0001412,20240630,CMP0005,Kitchener,90,KYC Done,1,1,0,,
L0001413,20240617,CMP0003,Markham,31,New,0,0,0,,
L0001414,20241112,CMP0003,Hamilton,97,KYC Done,1,1,0,,
L0001415,20240917,CMP0018,Toronto,13,New,0,0,0,,
L0001416,20240311,CMP0009,Mississauga,33,New,0,0,0,,
L0001417,20240225,CMP0006,Mississauga,63,Account Opened,1,1,1,,
L0001418,20240808,CMP0008,Hamilton,63,KYC Done,1,1,0,,
L0001419,20240118,CMP0002,Hamilton,91,Invested,1,1,1,INV000171,20240218
L0001420,20240426,CMP0006,Mississauga,96,Invested,1,1,1,INV000172,20240608
L0001421,20240220,CMP0005,Mississauga,71,Account Opened,1,1,1,,
L0001422,20240108,CMP0015,Ottawa,69,KYC Done,1,1,0,,
L0001423,20241202,CMP0002,Vaughan,38,New,0,0,0,,
L0001424,20240202,CMP0008,Toronto,82,Invested,1,1,1,INV000173,20240314
L0001425,20240104,CMP0015,London,67,Invested,1,1,1,INV000174,20240202
L0001426,20241207,CMP0016,Windsor,12,New,0,0,0,,
L0001427,20240309,CMP0010,London,84,KYC Done,1,1,0,,
L0001428,20241025,CMP0005,Ottawa,42,New,0,0,0,,
L0001429,20240112,CMP0007,London,52,New,0,0,0,,
L0001430,20240226,CMP0005,Vaughan,53,KYC Done,1,1,0,,
L0001431,20240210,CMP0012,Markham,83,Invested,1,1,1,INV000175,20240227
L0001432,20240915,CMP0006,Toronto,34,New,0,0,0,,
L0001433,20240814,CMP0012,Toronto,45,New,0,0,0,,
L0001434,20240623,CMP0012,Toronto,13,New,0,0,0,,
L0001435,20240329,CMP0017,Toronto,41,New,0,0,0,,
L0001436,20240202,CMP0007,London,17,New,0,0,0,,
L0001437,20240727,CMP0018,Mississauga,62,Account Opened,1,1,1,,
L0001438,20240325,CMP0008,London,90,KYC Done,1,1,0,,
L0001439,20240804,CMP0013,Hamilton,51,New,0,0,0,,
L0001440,20240908,CMP0012,Ottawa,92,Invested,1,1,1,INV000176,20241021
L0001441,20241106,CMP0015,Toronto,97,KYC Done,1,1,0,,
L0001442,20240629,CMP0009,Mississauga,14,New,0,0,0,,
L0001443,20240102,CMP0015,Toronto,56,Invested,1,1,1,INV000177,20240113
L0001444,20240412,CMP0007,Kitchener,57,KYC Done,1,1,0,,
L0001445,20241108,CMP0009,Mississauga,44,New,0,0,0,,
L0001446,20240714,CMP0009,Toronto,84,Lost,1,1,0,,
L0001447,20240814,CMP0013,Toronto,45,New,0,0,0,,
L0001448,20240616,CMP0012,Hamilton,14,New,0,0,0,,
L0001449,20240229,CMP0002,Hamilton,59,Invested,1,1,1,INV000178,20240409
L0001450,20241124,CMP0015,Windsor,28,New,0,0,0,,
L0001451,20241009,CMP0014,Mississauga,41,New,0,0,0,,
L0001452,20241230,CMP0002,Toronto,55,Invested,1,1,1,INV000179,20241231
L0001453,20241109,CMP0018,Markham,75,Account Opened,1,1,1,,
L0001454,20240416,CMP0012,Mississauga,35,New,0,0,0,,
L0001455,20240403,CMP0002,Mississauga,44,New,0,0,0,,
L0001456,20240331,CMP0009,Kitchener,16,New,0,0,0,,
L0001457,20241202,CMP0016,Ottawa,44,New,0,0,0,,
L0001458,20240722,CMP0006,Brampton,62,Account Opened,1,1,1,,
L0001459,20240615,CMP0017,Kitchener,65,Account Opened,1,1,1,,
L0001460,20241220,CMP0008,Mississauga,36,New,0,0,0,,
L0001461,20240808,CMP0005,Toronto,15,New,0,0,0,,
L0001462,20241128,CMP0007,Mississauga,61,Qualified,1,0,0,,
L0001463,20241226,CMP0010,Toronto,68,Lost,1,1,1,,
L0001464,20240130,CMP0013,Brampton,17,New,0,0,0,,
L0001465,20240512,CMP0017,Markham,55,KYC Done,1,1,0,,
L0001466,20240925,CMP0004,Windsor,18,New,0,0,0,,
L0001467,20241024,CMP0018,London,50,Invested,1,1,1,INV000180,20241027
L0001468,20240224,CMP0010,Kitchener,67,Qualified,1,0,0,,
L0001469,20240426,CMP0003,Brampton,74,Account Opened,1,1,1,,
L0001470,20240719,CMP0017,Mississauga,74,Account Opened,1,1,1,,
L0001471,20241019,CMP0007,Toronto,78,KYC Done,1,1,0,,
L0001472,20240211,CMP0012,Ottawa,31,New,0,0,0,,
L0001473,20240807,CMP0013,Mississauga,86,Account Opened,1,1,1,,
L0001474,20240418,CMP0001,Toronto,41,Lost,0,0,0,,
L0001475,20240320,CMP0004,Kitchener,43,Lost,0,0,0,,
L0001476,20240707,CMP0013,Toronto,80,Invested,1,1,1,INV000181,20240720
L0001477,20240531,CMP0006,London,39,New,0,0,0,,
L0001478,20240820,CMP0001,Toronto,16,New,0,0,0,,
L0001479,20240426,CMP0001,Ottawa,74,Invested,1,1,1,INV000182,20240604
L0001480,20241028,CMP0015,Hamilton,69,Lost,1,0,0,,
L0001481,20240129,CMP0003,Mississauga,62,KYC Done,1,1,0,,
L0001482,20241111,CMP0002,Toronto,22,New,0,0,0,,
L0001483,20240111,CMP0011,Hamilton,66,KYC Done,1,1,0,,
L0001484,20240926,CMP0003,Hamilton,27,New,0,0,0,,
L0001485,20240506,CMP0012,Mississauga,59,Account Opened,1,1,1,,
L0001486,20240520,CMP0010,Brampton,55,New,0,0,0,,
L0001487,20240107,CMP0012,Toronto,79,Invested,1,1,1,INV000183,20240207
L0001488,20240913,CMP0009,Mississauga,97,Qualified,1,0,0,,
L0001489,20240301,CMP0015,Vaughan,27,New,0,0,0,,
L0001490,20240829,CMP0012,Toronto,20,New,0,0,0,,
L0001491,20240922,CMP0008,Ottawa,60,Invested,1,1,1,INV000184,20240928
L0001492,20241105,CMP0001,Hamilton,95,Qualified,1,0,0,,
L0001493,20240916,CMP0005,Markham,24,New,0,0,0,,
L0001494,20240420,CMP0003,Toronto,53,Lost,1,1,1,,
L0001495,20240927,CMP0001,Hamilton,46,Invested,1,1,1,INV000185,20240928
L0001496,20241029,CMP0005,Hamilton,38,New,0,0,0,,
L0001497,20240426,CMP0004,Toronto,69,Lost,1,1,0,,
L0001498,20240215,CMP0002,Toronto,36,New,0,0,0,,
L0001499,20241121,CMP0006,Vaughan,54,New,0,0,0,,
L0001500,20240224,CMP0010,Ottawa,86,Qualified,1,0,0,,
L0001501,20240805,CMP0004,Toronto,44,New,0,0,0,,
L0001502,20240327,CMP0005,Ottawa,11,New,0,0,0,,
L0001503,20240216,CMP0001,Brampton,89,Lost,1,1,1,,
L0001504,20241011,CMP0001,Toronto,34,New,0,0,0,,
L0001505,20240222,CMP0003,Mississauga,79,Qualified,1,0,0,,
L0001506,20240902,CMP0009,Mississauga,78,Invested,1,1,1,INV000186,20240927
L0001507,20240910,CMP0012,Ottawa,57,Invested,1,1,1,INV000187,20240919
L0001508,20240123,CMP0015,Brampton,17,New,0,0,0,,
L0001509,20240304,CMP0012,Toronto,95,Qualified,1,0,0,,
L0001510,20241017,CMP0012,Hamilton,71,Invested,1,1,1,INV000188,20241119
L0001511,20240704,CMP0017,London,48,New,0,0,0,,
L0001512,20240214,CMP0005,Ottawa,86,Lost,1,1,1,,
L0001513,20241228,CMP0015,Toronto,80,KYC Done,1,1,0,,
L0001514,20240406,CMP0017,Toronto,78,Invested,1,1,1,INV000189,20240519
L0001515,20240102,CMP0011,Kitchener,25,New,0,0,0,,
L0001516,20241204,CMP0016,Toronto,66,Qualified,1,0,0,,
L0001517,20240107,CMP0003,Mississauga,35,New,0,0,0,,
L0001518,20240721,CMP0016,London,17,New,0,0,0,,
L0001519,20241229,CMP0011,Markham,40,New,0,0,0,,
L0001520,20240730,CMP0004,Kitchener,19,New,0,0,0,,
L0001521,20240801,CMP0002,Brampton,19,New,0,0,0,,
L0001522,20240522,CMP0013,Windsor,75,Qualified,1,0,0,,
L0001523,20240216,CMP0008,Toronto,55,New,0,0,0,,
L0001524,20240728,CMP0006,Markham,45,New,0,0,0,,
L0001525,20241124,CMP0008,Mississauga,27,New,0,0,0,,
L0001526,20240203,CMP0018,Kitchener,79,Lost,1,1,1,,
L0001527,20241118,CMP0008,Vaughan,67,Account Opened,1,1,1,,
L0001528,20240531,CMP0002,Markham,62,Invested,1,1,1,INV000190,20240711
L0001529,20240715,CMP0006,Hamilton,27,New,0,0,0,,
L0001530,20240301,CMP0003,Toronto,21,New,0,0,0,,
L0001531,20240815,CMP0013,Ottawa,21,New,0,0,0,,
L0001532,20240307,CMP0015,Toronto,12,New,0,0,0,,
L0001533,20240409,CMP0016,London,97,Invested,1,1,1,INV000191,20240418
L0001534,20240921,CMP0012,Toronto,43,New,0,0,0,,
L0001535,20240119,CMP0014,Mississauga,69,Lost,1,1,1,,
L0001536,20240612,CMP0008,Mississauga,98,Invested,1,1,1,INV000192,20240710
L0001537,20240805,CMP0012,Markham,94,Account Opened,1,1,1,,
L0001538,20240218,CMP0002,Brampton,38,New,0,0,0,,
L0001539,20240417,CMP0010,Ottawa,54,Account Opened,1,1,1,,
L0001540,20240505,CMP0011,Toronto,51,New,0,0,0,,
L0001541,20240830,CMP0001,Mississauga,13,New,0,0,0,,
L0001542,20241223,CMP0010,Ottawa,79,KYC Done,1,1,0,,
L0001543,20241102,CMP0014,Toronto,61,Lost,1,1,1,,
L0001544,20240310,CMP0007,London,43,New,0,0,0,,
L0001545,20240107,CMP0010,Ottawa,60,Account Opened,1,1,1,,
L0001546,20240119,CMP0006,Windsor,76,Account Opened,1,1,1,,
L0001547,20240806,CMP0005,Mississauga,11,New,0,0,0,,
L0001548,20240227,CMP0003,Brampton,68,KYC Done,1,1,0,,
L0001549,20240325,CMP0006,Kitchener,87,Lost,1,1,0,,
L0001550,20241106,CMP0015,Vaughan,75,Account Opened,1,1,1,,
L0001551,20241115,CMP0017,Ottawa,65,Invested,1,1,1,INV000193,20241224
L0001552,20241103,CMP0012,Toronto,18,New,0,0,0,,
L0001553,20240402,CMP0012,Brampton,77,KYC Done,1,1,0,,
L0001554,20240814,CMP0012,Hamilton,77,Qualified,1,0,0,,
L0001555,20240811,CMP0009,Mississauga,54,New,0,0,0,,
L0001556,20240308,CMP0008,Toronto,62,Account Opened,1,1,1,,
L0001557,20240721,CMP0012,Ottawa,65,Qualified,1,0,0,,
L0001558,20240711,CMP0015,Toronto,20,New,0,0,0,,
L0001559,20240524,CMP0008,Vaughan,33,New,0,0,0,,
L0001560,20241002,CMP0011,Toronto,81,Account Opened,1,1,1,,
L0001561,20240905,CMP0009,Windsor,97,Qualified,1,0,0,,
L0001562,20240713,CMP0006,Ottawa,34,New,0,0,0,,
L0001563,20240922,CMP0006,Windsor,46,New,0,0,0,,
L0001564,20241006,CMP0002,London,92,Qualified,1,0,0,,
L0001565,20240726,CMP0008,Toronto,24,New,0,0,0,,
L0001566,20240407,CMP0013,Mississauga,33,New,0,0,0,,
L0001567,20241004,CMP0013,Toronto,15,New,0,0,0,,
L0001568,20240919,CMP0018,London,31,New,0,0,0,,
L0001569,20241225,CMP0001,Toronto,67,Qualified,1,0,0,,
L0001570,20240224,CMP0014,London,41,New,0,0,0,,
L0001571,20240602,CMP0015,Vaughan,98,Account Opened,1,1,1,,
L0001572,20241204,CMP0008,Brampton,90,Invested,1,1,1,INV000194,20241229
L0001573,20240707,CMP0006,Hamilton,90,Invested,1,1,1,INV000195,20240714
L0001574,20241210,CMP0007,Vaughan,75,KYC Done,1,1,0,,
L0001575,20240105,CMP0013,London,73,Qualified,1,0,0,,
L0001576,20240113,CMP0016,Toronto,55,Lost,0,0,0,,
L0001577,20241018,CMP0012,Mississauga,99,KYC Done,1,1,0,,
L0001578,20240511,CMP0010,Ottawa,18,New,0,0,0,,
L0001579,20240709,CMP0012,Mississauga,75,Qualified,1,0,0,,
L0001580,20240605,CMP0002,Ottawa,22,New,0,0,0,,
L0001581,20240529,CMP0011,Kitchener,40,New,0,0,0,,
L0001582,20241209,CMP0001,Ottawa,33,Lost,0,0,0,,
L0001583,20240204,CMP0018,Mississauga,64,Lost,1,1,1,,
L0001584,20241009,CMP0017,Toronto,80,KYC Done,1,1,0,,
L0001585,20241121,CMP0010,Kitchener,17,New,0,0,0,,
L0001586,20240828,CMP0007,Mississauga,64,Lost,1,1,1,,
L0001587,20240524,CMP0014,Toronto,29,New,0,0,0,,
L0001588,20240228,CMP0012,Ottawa,16,New,0,0,0,,
L0001589,20240906,CMP0013,Ottawa,47,New,0,0,0,,
L0001590,20240620,CMP0010,Brampton,62,Account Opened,1,1,1,,
L0001591,20240224,CMP0005,Ottawa,28,New,0,0,0,,
L0001592,20240511,CMP0002,Ottawa,45,Qualified,1,0,0,,
L0001593,20241217,CMP0006,Toronto,95,KYC Done,1,1,0,,
L0001594,20240407,CMP0010,Brampton,41,Lost,0,0,0,,
L0001595,20240306,CMP0008,London,99,Account Opened,1,1,1,,
L0001596,20240906,CMP0010,Brampton,85,Invested,1,1,1,INV000196,20241001
L0001597,20240314,CMP0005,Windsor,43,New,0,0,0,,
L0001598,20241202,CMP0017,Mississauga,61,Account Opened,1,1,1,,
L0001599,20241110,CMP0007,Ottawa,73,Invested,1,1,1,INV000197,20241215
L0001600,20241225,CMP0016,Hamilton,51,New,0,0,0,,
L0001601,20241130,CMP0008,Ottawa,46,New,0,0,0,,
L0001602,20240330,CMP0008,Toronto,39,New,0,0,0,,
L0001603,20240318,CMP0011,Ottawa,22,Lost,0,0,0,,
L0001604,20240505,CMP0005,Windsor,12,New,0,0,0,,
L0001605,20240620,CMP0004,Brampton,40,New,0,0,0,,
L0001606,20241118,CMP0007,Toronto,81,Account Opened,1,1,1,,
L0001607,20240925,CMP0015,Toronto,31,Lost,0,0,0,,
L0001608,20240823,CMP0003,Brampton,26,New,0,0,0,,
L0001609,20241117,CMP0008,Toronto,39,Lost,0,0,0,,
L0001610,20240824,CMP0013,Markham,63,Account Opened,1,1,1,,
L0001611,20240518,CMP0013,Kitchener,29,Lost,0,0,0,,
L0001612,20240531,CMP0008,Kitchener,29,New,0,0,0,,
L0001613,20240708,CMP0002,Brampton,20,New,0,0,0,,
L0001614,20240202,CMP0001,Ottawa,39,New,0,0,0,,
L0001615,20240928,CMP0009,Mississauga,29,New,0,0,0,,
L0001616,20240826,CMP0015,Toronto,84,Account Opened,1,1,1,,
L0001617,20240924,CMP0001,Ottawa,91,Qualified,1,0,0,,
L0001618,20240714,CMP0016,Toronto,43,New,0,0,0,,
