TransactionID,TransactionDateKey,InvestorID,SchemeID,Amount,TxnType,InvestmentMode,IsFirstInvestmentFlag
T000001747,20240101,INV000374,SCH0011,3023.0,Purchase,LumpSum,0
T000001748,20241122,INV000168,SCH0004,-8548.0,Redemption,LumpSum,0
T000001749,20240710,INV000463,SCH0010,1899.0,Purchase,SIP,0
T000001750,20240117,INV000682,SCH0005,909.0,Purchase,SIP,0
T000001751,20240330,INV000445,SCH0001,32820.0,Purchase,LumpSum,0
T000001752,20240928,INV000009,SCH0005,1084.0,Purchase,SIP,0
T000001753,20240914,INV000185,SCH0001,49836.0,Purchase,LumpSum,0
T000001754,20241103,INV000547,SCH0004,46300.0,Purchase,LumpSum,0
T000001755,20240525,INV000623,SCH0003,29136.0,Purchase,LumpSum,0
T000001756,20240906,INV000186,SCH0012,2581.0,Purchase,SIP,0
T000001757,20240829,INV000314,SCH0001,2387.0,Purchase,SIP,0
T000001758,20240527,INV000635,SCH0006,36097.0,Purchase,LumpSum,0
T000001759,20240512,INV000213,SCH0001,2070.0,Purchase,SIP,0
T000001760,20240321,INV000617,SCH0006,1458.0,Purchase,SIP,0
T000001761,20241104,INV000604,SCH0012,-30717.0,Redemption,LumpSum,0
T000001762,20240617,INV000153,SCH0012,2590.0,Purchase,SIP,0
T000001763,20240519,INV000234,SCH0010,1017.0,Purchase,SIP,0
T000001764,20240923,INV000133,SCH0010,-6202.0,Redemption,LumpSum,0
T000001765,20240615,INV000244,SCH0002,31619.0,Purchase,LumpSum,0
T000001766,20241106,INV000239,SCH0003,49082.0,Purchase,LumpSum,0
T000001767,20240705,INV000274,SCH0002,1120.0,Purchase,SIP,0
T000001768,20240925,INV000481,SCH0004,1969.0,Purchase,SIP,0
T000001769,20240718,INV000224,SCH0005,952.0,Purchase,SIP,0
T000001770,20241206,INV000033,SCH0004,22459.0,Purchase,LumpSum,0
T000001771,20240529,INV000008,SCH0002,-6425.0,Redemption,LumpSum,0
T000001772,20240423,INV000670,SCH0001,52602.0,Purchase,LumpSum,0
T000001773,20240531,INV000492,SCH0003,-17965.0,Redemption,LumpSum,0
T000001774,20240520,INV000407,SCH0009,-11628.0,Redemption,LumpSum,0
T000001775,20241122,INV000113,SCH0001,23368.0,Purchase,LumpSum,0
T000001776,20241108,INV000634,SCH0007,-8378.0,Redemption,LumpSum,0
T000001777,20240407,INV000480,SCH0011,54874.0,Purchase,LumpSum,0
T000001778,20241226,INV000465,SCH0003,1876.0,Purchase,SIP,0
T000001779,20241012,INV000276,SCH0001,1772.0,Purchase,SIP,0
T000001780,20240215,INV000196,SCH0008,-18518.0,Redemption,LumpSum,0
T000001781,20241225,INV000306,SCH0002,677.0,Purchase,SIP,0
T000001782,20240825,INV000333,SCH0003,872.0,Purchase,SIP,0
T000001783,20241125,INV000635,SCH0001,1280.0,Purchase,SIP,0
T000001784,20241129,INV000594,SCH0006,28967.0,Purchase,LumpSum,0
T000001785,20241103,INV000159,SCH0002,-30772.0,Redemption,LumpSum,0
T000001786,20240312,INV000173,SCH0002,7679.0,Purchase,LumpSum,0
T000001787,20240825,INV000435,SCH0001,1520.0,Purchase,SIP,0
T000001788,20240717,INV000524,SCH0004,13811.0,Purchase,LumpSum,0
T000001789,20240424,INV000319,SCH0011,30620.0,Purchase,LumpSum,0
T000001790,20241111,INV000069,SCH0008,1382.0,Purchase,SIP,0
T000001791,20240622,INV000304,SCH0003,539.0,Purchase,SIP,0
T000001792,20240526,INV000598,SCH0003,35810.0,Purchase,LumpSum,0
T000001793,20241222,INV000638,SCH0011,38004.0,Purchase,LumpSum,0
T000001794,20240529,INV000610,SCH0005,6243.0,Purchase,LumpSum,0
T000001795,20241101,INV000042,SCH0009,1253.0,Purchase,SIP,0
T000001796,20240115,INV000185,SCH0001,415.0,Purchase,SIP,0
T000001797,20240705,INV000161,SCH0009,2159.0,Purchase,SIP,0
T000001798,20241112,INV000431,SCH0011,-22610.0,Redemption,LumpSum,0
T000001799,20240622,INV000650,SCH0002,726.0,Purchase,SIP,0
T000001800,20240321,INV000357,SCH0006,820.0,Purchase,SIP,0
T000001801,20240403,INV000622,SCH0004,1997.0,Purchase,SIP,0
T000001802,20240703,INV000176,SCH0003,43145.0,Purchase,LumpSum,0
T000001803,20241007,INV000124,SCH0001,-1245.0,Redemption,LumpSum,0
T000001804,20240930,INV000593,SCH0004,19000.0,Purchase,LumpSum,0
T000001805,20241226,INV000224,SCH0001,49008.0,Purchase,LumpSum,0
T000001806,20240301,INV000013,SCH0006,2126.0,Purchase,SIP,0
T000001807,20241125,INV000380,SCH0009,955.0,Purchase,SIP,0
T000001808,20240928,INV000462,SCH0009,1736.0,Purchase,SIP,0
T000001809,20240916,INV000174,SCH0004,2341.0,Purchase,SIP,0
T000001810,20240520,INV000430,SCH0005,1448.0,Purchase,SIP,0
T000001811,20241216,INV000210,SCH0008,2159.0,Purchase,SIP,0
T000001812,20241229,INV000602,SCH0001,49712.0,Purchase,LumpSum,0
T000001813,20240709,INV000187,SCH0009,6471.0,Purchase,LumpSum,0
T000001814,20240923,INV000055,SCH0011,994.0,Purchase,SIP,0
T000001815,20240227,INV000661,SCH0001,2201.0,Purchase,SIP,0
T000001816,20241212,INV000232,SCH0008,33151.0,Purchase,LumpSum,0
T000001817,20240611,INV000236,SCH0004,1377.0,Purchase,SIP,0
T000001818,20240804,INV000662,SCH0001,-32282.0,Redemption,LumpSum,0
T000001819,20241218,INV000225,SCH0004,10101.0,Purchase,LumpSum,0
T000001820,20240311,INV000687,SCH0002,47822.0,Purchase,LumpSum,0
T000001821,20240609,INV000082,SCH0009,-4877.0,Redemption,LumpSum,0
T000001822,20240731,INV000096,SCH0009,8859.0,Purchase,LumpSum,0
T000001823,20240529,INV000201,SCH0004,1300.0,Purchase,SIP,0
T000001824,20241005,INV000179,SCH0003,6478.0,Purchase,LumpSum,0
T000001825,20240123,INV000307,SCH0008,-26357.0,Redemption,LumpSum,0
T000001826,20240812,INV000238,SCH0010,-31197.0,Redemption,LumpSum,0
T000001827,20241123,INV000088,SCH0003,41234.0,Purchase,LumpSum,0
T000001828,20240223,INV000212,SCH0008,29501.0,Purchase,LumpSum,0
T000001829,20241109,INV000260,SCH0007,4897.0,Purchase,LumpSum,0
T000001830,20241012,INV000180,SCH0010,2013.0,Purchase,SIP,0
T000001831,20241225,INV000157,SCH0006,894.0,Purchase,SIP,0
T000001832,20240615,INV000540,SCH0007,-2140.0,Redemption,LumpSum,0
T000001833,20240521,INV000186,SCH0001,22346.0,Purchase,LumpSum,0
T000001834,20241213,INV000693,SCH0003,1090.0,Purchase,SIP,0
T000001835,20240401,INV000402,SCH0004,2590.0,Purchase,SIP,0
T000001836,20240728,INV000269,SCH0002,58002.0,Purchase,LumpSum,0
T000001837,20241019,INV000104,SCH0002,7866.0,Purchase,LumpSum,0
T000001838,20240407,INV000032,SCH0008,1119.0,Purchase,SIP,0
T000001839,20240901,INV000136,SCH0006,1880.0,Purchase,SIP,0
T000001840,20241020,INV000523,SCH0006,-10578.0,Redemption,LumpSum,0
T000001841,20240121,INV000673,SCH0003,2277.0,Purchase,SIP,0
T000001842,20241129,INV000322,SCH0004,742.0,Purchase,SIP,0
T000001843,20241218,INV000607,SCH0005,56984.0,Purchase,LumpSum,0
T000001844,20240418,INV000692,SCH0012,59578.0,Purchase,LumpSum,0
T000001845,20240729,INV000035,SCH0006,-44551.0,Redemption,LumpSum,0
T000001846,20240711,INV000613,SCH0001,2382.0,Purchase,SIP,0
T000001847,20240912,INV000298,SCH0001,-30481.0,Redemption,LumpSum,0
T000001848,20240713,INV000410,SCH0007,1069.0,Purchase,SIP,0
T000001849,20240719,INV000588,SCH0012,596.0,Purchase,SIP,0
T000001850,20240504,INV000302,SCH0005,-24105.0,Redemption,LumpSum,0
T000001851,20240317,INV000407,SCH0003,58057.0,Purchase,LumpSum,0
T000001852,20240805,INV000506,SCH0002,1402.0,Purchase,SIP,0
T000001853,20240122,INV000391,SCH0003,51661.0,Purchase,LumpSum,0
T000001854,20240426,INV000143,SCH0002,-42251.0,Redemption,LumpSum,0
T000001855,20240515,INV000218,SCH0002,2602.0,Purchase,LumpSum,0
T000001856,20240702,INV000263,SCH0003,-8588.0,Redemption,LumpSum,0
T000001857,20240706,INV000114,SCH0004,56830.0,Purchase,LumpSum,0
T000001858,20240415,INV000638,SCH0006,-17142.0,Redemption,LumpSum,0
T000001859,20241213,INV000626,SCH0010,821.0,Purchase,SIP,0
T000001860,20240720,INV000094,SCH0002,28590.0,Purchase,LumpSum,0
T000001861,20241217,INV000577,SCH0009,9942.0,Purchase,LumpSum,0
T000001862,20240714,INV000415,SCH0009,1033.0,Purchase,SIP,0
T000001863,20240314,INV000196,SCH0006,1275.0,Purchase,SIP,0
T000001864,20240124,INV000291,SCH0003,4312.0,Purchase,LumpSum,0
T000001865,20240709,INV000125,SCH0004,3601.0,Purchase,LumpSum,0
T000001866,20240506,INV000465,SCH0001,-19270.0,Redemption,LumpSum,0
T000001867,20240319,INV000543,SCH0010,-18463.0,Redemption,LumpSum,0
T000001868,20240119,INV000661,SCH0002,-8209.0,Redemption,LumpSum,0
T000001869,20241211,INV000277,SCH0008,1672.0,Purchase,SIP,0
T000001870,20240430,INV000190,SCH0001,51002.0,Purchase,LumpSum,0
T000001871,20240224,INV000682,SCH0003,2215.0,Purchase,SIP,0
T000001872,20240204,INV000202,SCH0011,38855.0,Purchase,LumpSum,0
T000001873,20240807,INV000599,SCH0003,-18987.0,Redemption,LumpSum,0
T000001874,20241117,INV000682,SCH0003,2559.0,Purchase,SIP,0
T000001875,20240123,INV000129,SCH0001,1590.0,Purchase,SIP,0
T000001876,20240223,INV000591,SCH0009,14150.0,Purchase,LumpSum,0
T000001877,20241117,INV000017,SCH0004,-31310.0,Redemption,LumpSum,0
T000001878,20240519,INV000376,SCH0008,2023.0,Purchase,SIP,0
T000001879,20241211,INV000298,SCH0007,-32257.0,Redemption,LumpSum,0
T000001880,20240228,INV000210,SCH0005,1776.0,Purchase,SIP,0
T000001881,20240106,INV000206,SCH0003,2574.0,Purchase,SIP,0
T000001882,20240107,INV000477,SCH0003,1522.0,Purchase,SIP,0
T000001883,20241202,INV000163,SCH0003,-18769.0,Redemption,LumpSum,0
T000001884,20240310,INV000126,SCH0009,-24032.0,Redemption,LumpSum,0
T000001885,20240127,INV000242,SCH0008,2235.0,Purchase,SIP,0
T000001886,20240101,INV000667,SCH0001,494.0,Purchase,SIP,0
T000001887,20240520,INV000648,SCH0001,49653.0,Purchase,LumpSum,0
T000001888,20240517,INV000088,SCH0010,-22995.0,Redemption,LumpSum,0
T000001889,20240927,INV000125,SCH0004,53780.0,Purchase,LumpSum,0
T000001890,20240515,INV000285,SCH0002,1274.0,Purchase,SIP,0
T000001891,20240617,INV000028,SCH0001,-22895.0,Redemption,LumpSum,0
T000001892,20241213,INV000474,SCH0002,-33296.0,Redemption,LumpSum,0
T000001893,20240707,INV000248,SCH0010,6891.0,Purchase,LumpSum,0
T000001894,20241006,INV000491,SCH0004,-25924.0,Redemption,LumpSum,0
T000001895,20241009,INV000104,SCH0009,28671.0,Purchase,LumpSum,0
T000001896,20240403,INV000615,SCH0008,1755.0,Purchase,SIP,0
T000001897,20240620,INV000326,SCH0003,1430.0,Purchase,SIP,0
T000001898,20240301,INV000676,SCH0001,-2071.0,Redemption,LumpSum,0
T000001899,20240623,INV000277,SCH0007,954.0,Purchase,SIP,0
T000001900,20241220,INV000120,SCH0012,5830.0,Purchase,LumpSum,0
T000001901,20241106,INV000622,SCH0003,-43716.0,Redemption,LumpSum,0
T000001902,20240815,INV000244,SCH0006,22953.0,Purchase,LumpSum,0
T000001903,20240325,INV000079,SCH0006,14924.0,Purchase,LumpSum,0
T000001904,20241013,INV000107,SCH0008,493.0,Purchase,SIP,0
T000001905,20240220,INV000022,SCH0005,2317.0,Purchase,SIP,0
T000001906,20240916,INV000591,SCH0001,-25807.0,Redemption,LumpSum,0
T000001907,20240502,INV000059,SCH0002,-16105.0,Redemption,LumpSum,0
T000001908,20240620,INV000681,SCH0001,2010.0,Purchase,SIP,0
T000001909,20240123,INV000440,SCH0003,-44188.0,Redemption,LumpSum,0
T000001910,20241220,INV000069,SCH0009,-30041.0,Redemption,LumpSum,0
T000001911,20240307,INV000409,SCH0002,1858.0,Purchase,SIP,0
T000001912,20240125,INV000466,SCH0005,-44434.0,Redemption,LumpSum,0
T000001913,20240119,INV000437,SCH0001,1733.0,Purchase,SIP,0
T000001914,20241130,INV000158,SCH0010,1544.0,Purchase,SIP,0
T000001915,20240910,INV000674,SCH0001,545.0,Purchase,SIP,0
T000001916,20241225,INV000494,SCH0010,-12113.0,Redemption,LumpSum,0
T000001917,20240712,INV000648,SCH0006,41834.0,Purchase,LumpSum,0
T000001918,20240208,INV000170,SCH0006,14536.0,Purchase,LumpSum,0
T000001919,20241125,INV000423,SCH0008,1279.0,Purchase,SIP,0
T000001920,20240821,INV000469,SCH0001,-3454.0,Redemption,LumpSum,0
T000001921,20240320,INV000055,SCH0001,964.0,Purchase,SIP,0
T000001922,20240717,INV000431,SCH0004,10609.0,Purchase,LumpSum,0
T000001923,20241205,INV000381,SCH0009,1507.0,Purchase,SIP,0
T000001924,20240110,INV000131,SCH0003,16847.0,Purchase,LumpSum,0
T000001925,20240611,INV000471,SCH0003,57836.0,Purchase,LumpSum,0
T000001926,20240423,INV000123,SCH0006,2541.0,Purchase,SIP,0
T000001927,20240614,INV000044,SCH0003,-2066.0,Redemption,LumpSum,0
T000001928,20240124,INV000497,SCH0007,-22876.0,Redemption,LumpSum,0
T000001929,20240718,INV000522,SCH0001,-5773.0,Redemption,LumpSum,0
T000001930,20240723,INV000572,SCH0002,1352.0,Purchase,SIP,0
T000001931,20241225,INV000276,SCH0006,1949.0,Purchase,SIP,0
T000001932,20241004,INV000367,SCH0012,-9470.0,Redemption,LumpSum,0
T000001933,20240827,INV000069,SCH0006,-23588.0,Redemption,LumpSum,0
T000001934,20240707,INV000066,SCH0002,-16408.0,Redemption,LumpSum,0
T000001935,20240317,INV000632,SCH0001,2359.0,Purchase,SIP,0
T000001936,20240323,INV000323,SCH0004,-27813.0,Redemption,LumpSum,0
T000001937,20240304,INV000170,SCH0004,1554.0,Purchase,SIP,0
T000001938,20240107,INV000020,SCH0006,51445.0,Purchase,LumpSum,0
T000001939,20240203,INV000146,SCH0004,48690.0,Purchase,LumpSum,0
T000001940,20240910,INV000586,SCH0006,670.0,Purchase,SIP,0
T000001941,20241006,INV000395,SCH0007,52969.0,Purchase,LumpSum,0
T000001942,20240507,INV000095,SCH0001,-19359.0,Redemption,LumpSum,0
T000001943,20241123,INV000507,SCH0001,763.0,Purchase,SIP,0
T000001944,20240801,INV000613,SCH0009,21461.0,Purchase,LumpSum,0
T000001945,20241109,INV000123,SCH0007,1319.0,Purchase,SIP,0
T000001946,20241211,INV000364,SCH0002,-25925.0,Redemption,LumpSum,0
T000001947,20240817,INV000417,SCH0006,9393.0,Purchase,LumpSum,0
T000001948,20240414,INV000571,SCH0004,2074.0,Purchase,SIP,0
T000001949,20240714,INV000379,SCH0002,1972.0,Purchase,SIP,0
T000001950,20240715,INV000530,SCH0005,844.0,Purchase,SIP,0
T000001951,20240130,INV000219,SCH0005,949.0,Purchase,SIP,0
T000001952,20240101,INV000307,SCH0008,2372.0,Purchase,SIP,0
T000001953,20240531,INV000562,SCH0012,2565.0,Purchase,SIP,0
T000001954,20241101,INV000582,SCH0008,-18530.0,Redemption,LumpSum,0
T000001955,20241226,INV000368,SCH0002,4540.0,Purchase,LumpSum,0
T000001956,20240623,INV000082,SCH0001,1149.0,Purchase,SIP,0
T000001957,20241205,INV000671,SCH0001,710.0,Purchase,SIP,0
T000001958,20240919,INV000141,SCH0004,-14505.0,Redemption,LumpSum,0
T000001959,20240403,INV000034,SCH0005,475.0,Purchase,SIP,0
T000001960,20240121,INV000107,SCH0001,35409.0,Purchase,LumpSum,0
T000001961,20240415,INV000421,SCH0005,-7004.0,Redemption,LumpSum,0
T000001962,20240310,INV000325,SCH0004,1766.0,Purchase,SIP,0
T000001963,20241217,INV000681,SCH0009,-34723.0,Redemption,LumpSum,0
T000001964,20241121,INV000207,SCH0012,50350.0,Purchase,LumpSum,0
T000001965,20241003,INV000571,SCH0004,20437.0,Purchase,LumpSum,0
T000001966,20240520,INV000239,SCH0001,894.0,Purchase,SIP,0
T000001967,20240428,INV000283,SCH0002,-2206.0,Redemption,LumpSum,0
T000001968,20241207,INV000452,SCH0002,15252.0,Purchase,LumpSum,0
T000001969,20240822,INV000692,SCH0011,1939.0,Purchase,SIP,0
T000001970,20241119,INV000653,SCH0006,1372.0,Purchase,SIP,0
T000001971,20240127,INV000531,SCH0005,747.0,Purchase,SIP,0
T000001972,20240525,INV000083,SCH0001,1830.0,Purchase,SIP,0
T000001973,20240821,INV000526,SCH0004,1546.0,Purchase,SIP,0
T000001974,20240131,INV000514,SCH0003,1999.0,Purchase,SIP,0
T000001975,20241008,INV000512,SCH0002,1184.0,Purchase,SIP,0
T000001976,20240327,INV000578,SCH0004,2316.0,Purchase,SIP,0
T000001977,20240513,INV000136,SCH0006,-43005.0,Redemption,LumpSum,0
T000001978,20240315,INV000667,SCH0005,48215.0,Purchase,LumpSum,0
T000001979,20240220,INV000637,SCH0001,921.0,Purchase,SIP,0
T000001980,20241017,INV000104,SCH0009,-6554.0,Redemption,LumpSum,0
T000001981,20240307,INV000143,SCH0003,-25272.0,Redemption,LumpSum,0
T000001982,20240606,INV000618,SCH0002,2228.0,Purchase,SIP,0
T000001983,20240623,INV000315,SCH0007,-12936.0,Redemption,LumpSum,0
T000001984,20240325,INV000585,SCH0008,1036.0,Purchase,SIP,0
T000001985,20240817,INV000201,SCH0006,2042.0,Purchase,SIP,0
T000001986,20240827,INV000659,SCH0003,33694.0,Purchase,LumpSum,0
T000001987,20240725,INV000324,SCH0002,16689.0,Purchase,LumpSum,0
T000001988,20241224,INV000277,SCH0010,15019.0,Purchase,LumpSum,0
T000001989,20240401,INV000273,SCH0005,2340.0,Purchase,SIP,0
T000001990,20240630,INV000264,SCH0004,14208.0,Purchase,LumpSum,0
T000001991,20240226,INV000617,SCH0004,2217.0,Purchase,SIP,0
T000001992,20240507,INV000253,SCH0011,22842.0,Purchase,LumpSum,0
T000001993,20240319,INV000149,SCH0009,2363.0,Purchase,SIP,0
T000001994,20240306,INV000062,SCH0002,32242.0,Purchase,LumpSum,0
T000001995,20240415,INV000153,SCH0003,1208.0,Purchase,SIP,0
T000001996,20241008,INV000204,SCH0008,1569.0,Purchase,SIP,0
T000001997,20241018,INV000385,SCH0001,54655.0,Purchase,LumpSum,0
T000001998,20240428,INV000248,SCH0003,423.0,Purchase,SIP,0
T000001999,20240310,INV000422,SCH0011,2332.0,Purchase,SIP,0
T000002000,20240519,INV000253,SCH0002,1914.0,Purchase,SIP,0
T000002001,20240108,INV000223,SCH0002,11894.0,Purchase,LumpSum,0
T000002002,20240904,INV000501,SCH0003,6608.0,Purchase,LumpSum,0
T000002003,20241207,INV000607,SCH0002,1971.0,Purchase,SIP,0
T000002004,20240517,INV000385,SCH0012,-40199.0,Redemption,LumpSum,0
T000002005,20240510,INV000510,SCH0001,-15498.0,Redemption,LumpSum,0
T000002006,20240417,INV000334,SCH0009,1322.0,Purchase,SIP,0
T000002007,20240809,INV000687,SCH0006,47731.0,Purchase,LumpSum,0
T000002008,20241222,INV000321,SCH0002,486.0,Purchase,SIP,0
T000002009,20240625,INV000362,SCH0007,16222.0,Purchase,LumpSum,0
T000002010,20240407,INV000608,SCH0010,-43766.0,Redemption,LumpSum,0
T000002011,20240301,INV000140,SCH0004,2358.0,Purchase,SIP,0
T000002012,20240507,INV000152,SCH0006,49442.0,Purchase,LumpSum,0
T000002013,20240120,INV000408,SCH0006,997.0,Purchase,SIP,0
T000002014,20240508,INV000069,SCH0001,2099.0,Purchase,SIP,0
T000002015,20240210,INV000128,SCH0004,-37323.0,Redemption,LumpSum,0
T000002016,20241112,INV000242,SCH0002,537.0,Purchase,SIP,0
T000002017,20241123,INV000302,SCH0002,6634.0,Purchase,LumpSum,0
T000002018,20240513,INV000175,SCH0003,22523.0,Purchase,LumpSum,0
T000002019,20240825,INV000497,SCH0006,2184.0,Purchase,SIP,0
T000002020,20240113,INV000091,SCH0004,-34866.0,Redemption,LumpSum,0
T000002021,20240823,INV000415,SCH0007,892.0,Purchase,SIP,0
T000002022,20240801,INV000276,SCH0001,988.0,Purchase,SIP,0
T000002023,20241117,INV000115,SCH0008,1174.0,Purchase,SIP,0
T000002024,20240526,INV000154,SCH0002,20166.0,Purchase,LumpSum,0
T000002025,20241015,INV000470,SCH0009,37553.0,Purchase,LumpSum,0
T000002026,20240602,INV000249,SCH0004,-25249.0,Redemption,LumpSum,0
T000002027,20241017,INV000280,SCH0006,2461.0,Purchase,SIP,0
T000002028,20241012,INV000017,SCH0012,2488.0,Purchase,SIP,0
T000002029,20240614,INV000362,SCH0008,-14516.0,Redemption,LumpSum,0
T000002030,20240622,INV000331,SCH0004,1124.0,Purchase,SIP,0
T000002031,20240426,INV000694,SCH0010,13710.0,Purchase,LumpSum,0
T000002032,20241203,INV000077,SCH0007,2503.0,Purchase,SIP,0
T000002033,20240930,INV000091,SCH0004,1589.0,Purchase,SIP,0
T000002034,20240305,INV000652,SCH0010,-30858.0,Redemption,LumpSum,0
T000002035,20241129,INV000141,SCH0003,-14704.0,Redemption,LumpSum,0
T000002036,20241203,INV000129,SCH0011,2270.0,Purchase,SIP,0
T000002037,20240810,INV000290,SCH0012,30240.0,Purchase,LumpSum,0
T000002038,20240324,INV000247,SCH0009,2224.0,Purchase,SIP,0
T000002039,20241023,INV000467,SCH0012,1350.0,Purchase,SIP,0
T000002040,20240516,INV000392,SCH0003,792.0,Purchase,SIP,0
T000002041,20240606,INV000130,SCH0012,52469.0,Purchase,LumpSum,0
T000002042,20240324,INV000498,SCH0006,1592.0,Purchase,SIP,0
T000002043,20240213,INV000288,SCH0005,-32021.0,Redemption,LumpSum,0
T000002044,20240728,INV000173,SCH0001,1696.0,Purchase,SIP,0
T000002045,20240811,INV000074,SCH0005,2106.0,Purchase,SIP,0
T000002046,20240323,INV000127,SCH0006,1127.0,Purchase,SIP,0
T000002047,20241007,INV000016,SCH0005,2405.0,Purchase,SIP,0
T000002048,20241120,INV000036,SCH0002,23184.0,Purchase,LumpSum,0
T000002049,20241204,INV000597,SCH0002,33814.0,Purchase,LumpSum,0
T000002050,20240904,INV000145,SCH0004,2162.0,Purchase,SIP,0
T000002051,20240814,INV000510,SCH0004,39627.0,Purchase,LumpSum,0
T000002052,20240823,INV000207,SCH0002,-9545.0,Redemption,LumpSum,0
T000002053,20241119,INV000389,SCH0008,891.0,Purchase,SIP,0
T000002054,20240704,INV000385,SCH0006,1489.0,Purchase,SIP,0
T000002055,20240428,INV000145,SCH0002,2531.0,Purchase,SIP,0
T000002056,20241004,INV000450,SCH0006,36183.0,Purchase,LumpSum,0
T000002057,20240201,INV000353,SCH0008,57716.0,Purchase,LumpSum,0
T000002058,20240619,INV000387,SCH0007,49202.0,Purchase,LumpSum,0
T000002059,20240716,INV000685,SCH0007,30016.0,Purchase,LumpSum,0
T000002060,20240917,INV000089,SCH0011,18666.0,Purchase,LumpSum,0
T000002061,20240708,INV000067,SCH0004,1734.0,Purchase,SIP,0
T000002062,20240415,INV000589,SCH0010,1577.0,Purchase,SIP,0
T000002063,20241029,INV000536,SCH0003,564.0,Purchase,SIP,0
T000002064,20241104,INV000228,SCH0008,33269.0,Purchase,LumpSum,0
T000002065,20241105,INV000265,SCH0009,1849.0,Purchase,SIP,0
T000002066,20240322,INV000102,SCH0001,33958.0,Purchase,LumpSum,0
T000002067,20240202,INV000244,SCH0005,43087.0,Purchase,LumpSum,0
T000002068,20240308,INV000333,SCH0012,25836.0,Purchase,LumpSum,0
T000002069,20240502,INV000174,SCH0005,1429.0,Purchase,SIP,0
T000002070,20240608,INV000197,SCH0010,1762.0,Purchase,SIP,0
T000002071,20240115,INV000152,SCH0001,2569.0,Purchase,SIP,0
T000002072,20240607,INV000098,SCH0004,-43350.0,Redemption,LumpSum,0
T000002073,20240928,INV000175,SCH0001,-27557.0,Redemption,LumpSum,0
T000002074,20241119,INV000480,SCH0010,59075.0,Purchase,LumpSum,0
T000002075,20240127,INV000694,SCH0005,2171.0,Purchase,SIP,0
T000002076,20241203,INV000275,SCH0002,6084.0,Purchase,LumpSum,0
T000002077,20241122,INV000678,SCH0010,49780.0,Purchase,LumpSum,0
T000002078,20240116,INV000637,SCH0012,56846.0,Purchase,LumpSum,0
T000002079,20240630,INV000264,SCH0005,-21066.0,Redemption,LumpSum,0
T000002080,20240702,INV000389,SCH0002,2112.0,Purchase,SIP,0
T000002081,20241212,INV000096,SCH0010,-31723.0,Redemption,LumpSum,0
T000002082,20240221,INV000295,SCH0007,20952.0,Purchase,LumpSum,0
T000002083,20241026,INV000496,SCH0009,-28667.0,Redemption,LumpSum,0
T000002084,20240223,INV000142,SCH0010,19079.0,Purchase,LumpSum,0
